"Philosophy Of The World","The Shaggs","1969","Recommendation","https://www.discogs.com/master/71215","511270","Rock","Folk Rock; Garage Rock; Indie Rock; Psychedelic Rock"
"Jashumon","J. A. Seazer, Tenjo Sajiki","1972","Recommendation","https://www.discogs.com/master/254724","746370; 746374","Rock","Psychedelic Rock"
"Seventh Sojourn","The Moody Blues","1972","Recommendation","https://www.discogs.com/master/41317","266422","Rock","Psychedelic Rock; Soft Rock"
"国境巡礼歌 (J・A・シーザー・リサイタル)","J. A. Seazer, 悪魔の家, Tenjo Sajiki","1973","Recommendation","https://www.discogs.com/master/6609","746370; 4317922; 746374","Rock; Stage & Screen","Psychedelic Rock; Soundtrack"
"Mother Earth's Plantasia","Mort Garson","1976","Recommendation","https://www.discogs.com/master/822931","76089","Electronic","Ambient; Experimental"
"Animals","Pink Floyd","1977","Recommendation","https://www.discogs.com/master/10370","45467","Rock","Prog Rock"
"Mignonne = ミニヨン","Taeko Ohnuki","1978","Recommendation","https://www.discogs.com/master/530233","556509; 556509","Funk / Soul; Jazz; Pop","City Pop; Jazz-Funk; Kayōkyoku; Soul"
"Make Me A Star","T-Square","1979","Recommendation","https://www.discogs.com/master/1153762","1249160","Funk / Soul; Jazz","Disco; Fusion; Jazz-Funk"
"Solid State Survivor","Yellow Magic Orchestra","1979","Recommendation","https://www.discogs.com/master/45171","22061","Electronic","Electro; Synth-pop"
"Don't Be Stupid","Himiko Kikuchi","1980","Recommendation","https://www.discogs.com/master/934310","44352","Electronic; Jazz","Disco; Fusion"
"Aqua City","S. Kiyotaka & Omega Tribe","1983","Recommendation","https://www.discogs.com/master/1216896","3655666; 3655666","Electronic; Funk / Soul; Pop; Rock","AOR; City Pop; Funk; Kayōkyoku; Pop Rock; Synth-pop"
"Dream Cruise","Soichi Noriki","1984","/mu/ Japan 1980's; Recommendation","https://www.discogs.com/master/662378","361141","Electronic; Jazz","Fusion; Jazz-Funk; Smooth Jazz"
"The Cars Greatest Hits","The Cars","1985","Recommendation","https://www.discogs.com/master/69626","143225","Electronic; Rock","New Wave; Pop Rock; Synth-pop"
"Kick","INXS","1987","Recommendation","https://www.discogs.com/master/68453","54650","Pop; Rock","Pop Rock"
"Scream Bloody Gore","Death","1987","Recommendation","https://www.discogs.com/master/15883","254268","Rock","Death Metal"
"Greatest Hits","Journey","1988","Recommendation","https://www.discogs.com/master/92802","128395","Rock","Arena Rock; Classic Rock"
"The Seeds Of Love","Tears For Fears","1989","Recommendation","https://www.discogs.com/master/43124","19814","Pop; Rock","Pop Rock"
"Stars","Simply Red","1991","Recommendation","https://www.discogs.com/master/25922","6518","Funk / Soul; Pop; Rock","Ballad; Pop Rock"
"F-1 Grand Prix World","T-Square","1992","Recommendation","https://www.discogs.com/master/1443849","1249160","Jazz","Fusion"
"6 Feet Deep","Gravediggaz","1994","Recommendation","https://www.discogs.com/master/70050","82634","Hip Hop","Horrorcore"
"At Action Park","Shellac","1994","Recommendation","https://www.discogs.com/master/11213","103197","Rock","Hardcore; Indie Rock; Math Rock; Noise Rock"
"The Very Best Of The Eagles","Eagles","1994","Recommendation","https://www.discogs.com/master/60678","255680","Rock","Country Rock; Pop Rock"
"Return To The 36 Chambers: The Dirty Version","Ol' Dirty Bastard","1995","Recommendation","https://www.discogs.com/master/61996","39015","Hip Hop","Hardcore Hip-Hop"
"Ironman","Ghostface Killah","1996","Recommendation","https://www.discogs.com/master/24813","44958","Hip Hop","Hardcore Hip-Hop"
"Stakes Is High","De La Soul","1996","Recommendation","https://www.discogs.com/master/110645","4091","Hip Hop","Conscious"
"Around The Fur","Deftones","1997","Recommendation","https://www.discogs.com/master/46533","12210","Rock","Alternative Metal; Nu Metal; Post-Hardcore"
"Wu-Tang Forever","Wu-Tang Clan","1997","Recommendation","https://www.discogs.com/master/36731","11213","Hip Hop","Boom Bap; Hardcore Hip-Hop"
"Pilgrim","Eric Clapton","1998","Recommendation","https://www.discogs.com/master/85193","17827","Rock","Soft Rock"
"What Burns Never Returns","Don Caballero","1998","/mu/ Essentials; Recommendation","https://www.discogs.com/master/42682","254549","Rock","Math Rock"
"98.12.28 男達の別れ","Fishmans","1999","Recommendation","https://www.discogs.com/master/1051136","732323","Electronic; Reggae; Rock","Downtempo; Dub; Psychedelic Rock"
"Prima Edizione","Todd Edwards","1999","Recommendation","https://www.discogs.com/master/141982","161","Electronic","Garage House; UK Garage"
"Blackwater Park","Opeth","2001","Recommendation","https://www.discogs.com/master/3697","245797","Rock","Acoustic; Death Metal; Progressive Metal"
"Out Of Sight","Kiyomi Otaka","2001","Recommendation","https://www.discogs.com/release/14095907","5678234","Funk / Soul; Jazz",""
"Maladroit","Weezer","2002","Recommendation","https://www.discogs.com/master/35068","105730","Rock","Alternative Rock"
"Halcali Bacon","Halcali","2003","Recommendation","https://www.discogs.com/master/1988554","199272","Electronic; Hip Hop; Pop","J-pop; Pop Rap"
"Life For Rent","Dido","2003","Recommendation","https://www.discogs.com/master/97705","6277","Electronic; Pop","Ballad; Downtempo; Vocal"
"New York City","The Peter Malick Group, Norah Jones","2003","Recommendation","https://www.discogs.com/master/362112","283487; 147031","Blues; Jazz; Pop",""
"加爾基　精液　栗ノ花","Shiina Ringo","2003","Recommendation","https://www.discogs.com/master/469836","2258062","Electronic; Pop; Rock","Alternative Rock; J-pop"
"The Essential REO Speedwagon","REO Speedwagon","2004","Recommendation","https://www.discogs.com/master/910883","254406","Rock","Classic Rock; Hard Rock; Pop Rock"
"Ultimate Daryl Hall + John Oates","Daryl Hall & John Oates","2004","Recommendation","https://www.discogs.com/master/847489","95886","Electronic; Funk / Soul; Rock","Pop Rock; Soul; Synth-pop"
"恋人へ","Lamp","2004","Recommendation","https://www.discogs.com/master/2946214","4187041","Pop","J-pop"
"All Over The World - The Very Best Of Electric Light Orchestra","Electric Light Orchestra","2005","Recommendation","https://www.discogs.com/master/119646","112154","Electronic; Rock","Disco; Pop Rock; Prog Rock"
"Hold Your Colour","Pendulum","2005","Recommendation","https://www.discogs.com/master/48291","134038","Electronic","Breaks; Drum n Bass"
"Live At Stubb's","Matisyahu","2005","Recommendation","https://www.discogs.com/master/228362","446477","Reggae",""
"The Black Parade","My Chemical Romance","2006","Recommendation","https://www.discogs.com/master/724992","319406","Rock","Alternative Rock; Emo; Pop Punk"
"Tokyo Sniper","Ryusenkei","2006","Recommendation","https://www.discogs.com/master/946833","3399647","Funk / Soul; Jazz; Pop","Boogie; City Pop; Funk; J-pop; Soul; Soul-Jazz"
"Vicious Delicious","Infected Mushroom","2007","Recommendation","https://www.discogs.com/master/5256","14602","Electronic","Psy-Trance"
"Variations VII","John Cage","2008","Recommendation","https://www.discogs.com/release/1574848","26955","Electronic","Contemporary; Experimental"
"あらためまして、はじめまして、ミドリです。","Midori","2008","Recommendation","https://www.discogs.com/master/550531","777727","Jazz; Rock","Jazz-Rock; Punk"
"Man On The Moon: The End Of Day","Kid Cudi","2009","Recommendation","https://www.discogs.com/master/191288","1093094","Electronic; Funk / Soul; Hip Hop; Pop","Pop Rap; Soul; Synth-pop"
"Masked Dancers: Concern In So Many Things You Forget Where You Are","The Brave Little Abacus","2009","Recommendation","https://www.discogs.com/release/6049356","3014105","Rock","Emo; Experimental; Math Rock"
"Save Me, San Francisco","Train","2009","Recommendation","https://www.discogs.com/master/307841","295763","Folk, World, & Country; Rock","Folk Rock; Pop Rock"
"Chuck Person's Eccojams Vol. 1","Chuck Person","2010","Fantano Top 200 Albums of 2010s; Recommendation","https://www.discogs.com/master/853927","1928716","Electronic","Plunderphonics; Vaporwave"
